ID,name,latitude,longitude,mean_checkin_time,review,category
3015,Starbucks,29.941822,-90.129717,15.0,"While I do try to buy local as much as possible, there's a lot to be said for Starbucks' consistency. CC's has better drip coffee that I buy in bulk, but the espresso drinks at Starbucks never disappoint.   I love the staff at the Maple location! They're great about remembering regulars. My only issue with this location is all the undergrads here during the school year. But if you do want to be surrounded by stupid hats and girls in belly shirts having ""like, totez deep convos,"" Maple is the place to go.",Restaurants
1827,American Interior Plants & Aquatic Gardens,29.964127,-90.05612159999998,17.0,"Don't bring a child here.  The management is openly hostile towards  young children, especially of they like to touch, which is of course how they learn.  But even well behaving kiddos are not welcome.  This was the second time my child and I were treated this way.  They have forever lost my business and my reccommendations.  Such a disappointment, as it is a beautiful shop and garden, but I will only give my business to Harold's.",Shopping
2903,Dona's Pizza,29.969390899999997,-90.0521636,16.0,"I work in the building and Dona's has a very nice lunch special - a drink, 1-2 slices, and a side salad.  I've tried all their pizzas and they are all good.  My favorite is the bbq chicken.  If you haven't tried this place you definitely should.  It's only open for business m-f breakfast and lunch.  The pizzas are definitely tasty and will leave you satisfied.",Restaurants
1723,Ms Jean's Famous Blues Burgers and Beginets,29.9619583,-90.0574714,19.0,"A couple years ago I had the best mojito of my life here so I thought I would go back for drinks & food. Don't go here for food!!! Horrible experience. If I could give zero stars I would!  We were seated at a table near the live band. Our host asked a busboy to come wipe our table off. When the busboy showed up he goes it looks clean to me and walked away without even wiping it down or emptying the overflowing astray on the table. Shortly after our waiter shows up and tries to get a drink order from us. They are out of so many things he said if we wanted liquor or beer it would be better for us to go to the bar. At the bar I can see plastic cups covering 75% of the beer bottles which is the universal indication they are out of those items.  Then we ask about the menu, which is small in itself and has no explanation of what anything is. Several of the items list they are only available on Friday. Then the server rattles off some other items that aren't available including the boiled seafood which is listed as that nights special. So the extremely limited menu just got cut down to 5 items to choose from and when we asked for an explanation the server didn't know what anything was or how it was prepared. The menu pictured on the business pictures here is not what we were given - it was a version that didn't even have all of that!  At that point we decided to get up and go elsewhere. Thank god we did because I had the best meal of my life at Alfondo's down the street. So skip over this place all together and get some real good creole Italian food down the street!",Restaurants
1346,The Blue Dog Jazz Club,29.9518600309,-90.06792583309999,0.5,"Value: 3 stars Staff: 5 stars Music: 4 stars Atmosphere: 4 stars Drinks & Food: 3 stars   The staff at the hotel are very pleasant and helpful, even when things aren't fully 100% back to normal. You can definitely tell they're short staffed based on wait times, and not having full menu offerings, but overall they seem very happy to accommodate or make alternative suggestions.  They do have valet in the hotel for easy parking. You can wait a little while if they're busy, but they were very careful with all the vehicles and all very nice. It's not the easiest place to park, so I appreciate the valet option.   The band was great though not who I would expect to be playing in that venue I guess; I thought more bebop or contemporary Jazz for this space. Duke's band was playing more swing style, but of course, no one was dancing, so it was a bit odd. There wasn't much of a crowd so they took a rather long break in the middle of the set. I don't blame them, but there was a $10 cover charge so after a while it was annoying.   The staff is top notch, even during these odd pandemic times of shortages. A staff member offered to walk us directly into The Blue Dog, and once inside the bar tender checked our vaccine card and tickets, handed us some menus, told us we could have a seat and she'd be around for our orders soon. She made a few drinks for those that came in before us, and it wasn't long before she was around to take our order. We ordered their cheese plate and pretzel dish along with two drinks. What my guest wanted couldn't be made because they were out of one of the mixers, but the bartender offered something else and he was happy with what she made. I went with wine, and had a good pour for the price. The food was over priced for what was served, so I'd skip that if you go. They couldn't find crackers for our cheese plate for a good 15 minutes, but two staff members stopped by to let us know they were working on it and apologized for the delay - and they eventually brought us crackers. Kudos to the staff again.   I appreciated their extra level of service for something as mundane as crackers, and how nice everyone in the hotel was overall. I'll definitely recommend this place based on service to my tourist friends. For a night at a jazz club though it ended up being a bit pricey with parking, drinks, food, and cover charge. If you're already in the area or staying at the hotel, and you've grabbed food elsewhere, $10 cover per person plus one drink each isn't all too bad.   Small complaint - the doorman had the door open - I know it's a New Orleanian thing so people hear the music and want to pay to come inside - but it was the first night the temps dropped, and no one was really prepared for that door to be open. If it's a cold night, bring a jacket and be prepared to keep it on all night. That was my only real complaint, was them keeping the door open and making it cold.",Nightlife
2652,Ashley Longshore Studio Gallery,29.920804600000004,-90.10370970000001,17.0,Took forever for any sales rep to open the locked front door to allow us in. No one asked us if we wanted any help. We walked around the gallery for at least 20 min with a book I wanted to buy before I poked my head in their break room to ask if I could buy the book. There were at least 8 people working. Then I proceeded to ask questions about custom art and it was like pulling teeth to get any information. The artwork is AMAZING but the sales associates need to step up their game or they will miss another  $5k+ sale,Shopping
3296,Vine and Dine,29.9521311,-90.0545346,5.5,"Vine and Dine is such a great place to go for a unique experience.  Owners Vanessa and Stephen are truly passionate about their place, and every aspect of it shows.  Great for date night or with the kiddos.",Restaurants
148,Redd's Uptilly Tavern,29.9414229,-90.1286875,5.0,"First time being here.  It was a nice place but empty.  Had one old man sitting in there, then us two 40 somethings, then another old man.  That was it.   We came during happy hour, basically waiting for Snake and Jakes to open up so we came here to kill some time.    Beer selection was nice, Magic Hat, Fat Tire, Blue Moon, etc.  Prices were ok too.  Lotsa dark woods and a few TVs and a lonely but attractive bartender that was very nice.    Nothing bad to say about this place other than it was kinda dead.  It was very clean looking and nicely decorated, just kinda boring.",Nightlife
1375,Who Dat Wings And More,29.9743919843,-90.0483217682,5.0,"My partner and I ordered food for delivery from this place. When the food arrived, the order was completely wrong. Not one thing was right. We tried to call the restaurant to ask for a refund and they told us to forget about the order because they were too busy and hung up in our faces! I don't know what was worse, the food or the attitudes. You are free to eat here if you want but I refuse to be treated the way that I was tonight. I will NEVER eat here again!",Restaurants
1295,Louisiana Loom Works,29.9568508,-90.0641482,19.0,"Like many businesses in the French Quarter, they have a resident cat in the shop. What cat would not go insane living in a yarn store? Seriously, how does that work?",Shopping
3355,Panera Bread,29.939745000000002,-90.120416,19.5,"Ordered rapid pick up. Food wasn't out or ready, my coffee was cold, and there were no knives or napkins for the bagels. Two stars because at least it tasted good. Otherwise, shit service. Go to the one up near Mid-City.",Restaurants
102,Chido,29.9693606027,-90.05214361510001,17.0,This new place is 10 times better than the last Mexican place the was in the exact same spot. Whoever thought a damn sweet potato burrito would be awesome! I dont beans no where not even rollin fatties and I ate beans in this burrito,Restaurants
1596,The Independent Caveau NOLA,29.954522100000002,-90.098601,19.0,"What a wonderful place. So many different wines to choose from! Pair your selection with an amazing cheese plate! Off the beaten path, but well worth the trip.",Nightlife
1029,Supercuts,29.944516999999998,-90.13364,19.0,"I hate hate hate the haircut I got here. There was no care put into it whatsoever. If you give any sort of darn about your hair, GO SOMEWHERE ELSE!! Seriously. Plus, I've never been so creeped out by a store's atmosphere. I regret that there is no option for a no star rating on this thing. 5 thumbs down.",Shopping
1335,Wingstop,29.977066999999998,-90.096519,17.0,"Love my Wingstops. BUT out of the dozen locations I've been to, this is the first location that try to charge me extra for all flats. This makes me not ever want to return to this location.  And another question, so they really don't use gloves touching all those raw chicken? And to only use hand sanitizer or just quick rinse after touching them? Bc I seen the lady literally went in the corner for 5-10 seconds and back out w a napkin wiping her hands? Makes me wonder..... now she's touching everything else that's being served w those hands? Seeing things like this and the uncertainties is mind blowing.",Restaurants
20,Felix's Restaurant & Oyster Bar,30.023791999999997,-90.1136223,18.0,I prefer this Felix's over the French quarter. Much better food here than Brisbi's - they need a drink list. Excellent food & fun on the lakefront!,Restaurants
1339,Dong Phuong,30.0357777,-89.9149015,18.0,"Best pate chaud hands down!  The food in the restaurant is decent, but nothing special.  The rave is all about their bakery.  Their banh mi are good, but I usually come here for one thing and that's their pate chaud which is pretty much an asian meat pie.  I've tried pate chaud from Houston, TX to San Jose, CA and I still can't find a place that has pate chaud better than dong phuong.",Restaurants
3294,PJ's Coffee,29.915955,-90.114058,15.0,"One of the smaller PJ's there are, but the best one in town as far as service and Granita are concerned.  THE best morning crew in town:  efficient, knowledgeable, friendly, and skilled, you can't do better than that.  People drive from all over the city to come to this tiny cafe attached to a Kinko's for just that reason.",Restaurants
1287,Byblos Mediterranean Grill,29.9208022,-90.116014,18.5,So not every one knows what the menu items are .  The new order  menu concept would work good in Greece . I live around the corner but i have been here 3 times already. The food seems dry at this location. I think the old Metry  Dining concept would of worked better  iin this neighbor hood  i expected at least the same menu.This location is for a stripmall dining. Staff is  very polite and nice.oh they were closed at 830pm on a Saturday ??? i had to go to burger king instead,Restaurants
1796,Lola Boutique,29.9433827,-90.1340585,18.0,"My friend and I were strolling around the neighborhood one Saturday morning, stopping in boutique after boutique.  Lola was by far my favorite boutique-- we were greeted by a delicious scent and reasonably priced merchandise when we walked in.  I loved the Tyler Company ""Original"" scent that they were burning so much that I stocked up on candles and I'm reminded of New Orleans every time I burn them.  I really liked Lola's accessories as well; I bought a pair of earrings that quickly made it into my regular rotation.  Lola, I'll be back!",Shopping
394,Vegas,29.9302,-90.075293,19.0,"It's nice to see a local clothing boutique cater to men in this city. It's even nicer when most of the clothes they sell doesn't have me take out a second mortgage to buy them.   If you are looking for casual men's wear that doesn't involve ironic saying that only locals understand or fleur de lis, check out this store. The clothes are as stylish as the ones you find at Macy's and the prices are similar. The difference is that you are supporting a local business and the clothing and styles are a little bit different than the big name designers.  The store is big and roomy. They have converted a blackjack table into a counter top for the cash register, the paper that they fold your clothes in looks like money, and their tags and business cards look like playing cards!",Shopping
3225,Fete au Fete StrEATery at the Pythian Market,29.9535250851,-90.0747498125,18.0,"Worst chicken sandwich ever. Cold fries. Said the cubano had pork loin, was actually cold cuts. Wrong Iron should use other food trucks, like Rolling Faties.",Restaurants
1002,Subway,29.9365968,-90.068954,16.0,"They don't follow their business hours. They are usually closed when they are supposed to be open. They close early frequently. This place is supposed to be convenient since it is in the apartment complex, but it's really inconvenient if it's closed.",Restaurants
3403,A's Toy Soldier Christmas Trees - New Orleans,30.020746999999997,-90.075868,20.0,Had a great experience with Lionel helping us and being very service oriented. Prices here were cheaper than many. Not a huge lot but decent stock.,Shopping
108,Fais Deaux Deaux,29.9560809,-90.0681622,4.0,We didn't stick around but we all got our fish bowls. Super cheap and strong too! Everyone was asking where we got them from.,Nightlife
1710,Mojo Coffee House,29.9342359,-90.0723043,15.0,"The coffee is only okay and the staff is rude! I'm not sure if it was meant to be funny or what but it wasn't. It was just annoying.  I suppose this place would be worth it if you live right by but it's definitely not worth going out of your way for. Actually, we are going to go out of our way to avoid it.",Restaurants
712,City Greens,29.950649,-90.073729,17.0,"The service here is very fast. I went in and he line was pretty long. I wasn't going to drag my mom somewhere else so we waited and chatted. Next thing you know I had to quickly look at the menu, bc I was at the front and had no idea what I wanted.  There is a wide variety of meals to choose from. You can also select from different types of breads as well.   The subway of green food. #ApprovedByMe",Restaurants
2492,Glass Magick,29.9575164,-90.06566,19.0,"Dawna is truely a remarkable artist!   Over the years, I have accumulated many of her works of art! Her stained glass works are one of a kind and not many artists do what she does today.   Her shop has some spectacular pieces in it, she has available pieces from different local artists (shop local) and at affordable prices!  The shop is nestled in between Bourbon Street and Royal Street. Please make sure that you make this shop one of your stops when visiting NOLA!",Shopping
1370,Paladar 511,29.963034499999996,-90.0548061,3.0,"Had another amazing meal!!!! Cantaloupe Caprese Salad, Pork Chop, Homemade Rigatoni, the food is on point every time!  It is by far the best restaurant in NOLA.",Restaurants
1349,Bokah Bikes,29.965232300000004,-90.0326105,16.0,"5 STAR SERVICE Y'ALL.  My bicycle is my only mode of transportation so keeping it safe, functional, and awesome is imperative. Andy will come to you, pick that thing up, and deliver it for a very reasonable price. No more hustling your buddies with trucks to help ya out, so refreshing!   Andy does a bang up job and is a funny dude:)",Shopping
983,The Füd Bar,30.020766899999998,-90.07683709999999,18.0,"Ate here on Wednesday night. Great people, and delicious food. If you want fast, fresh home cooked meals for the family, stop by, you can eat in or carry out. I had pot roast, pablano pepper potatoes, Mac and cheese with  bacon and broccoli. Delicious,  will be back this week!!!!!",Restaurants
1478,Poydras & Peters,29.9481535075,-90.0660329015,17.0,"The food here was very good. The host and our waitress, Emily, were very nice. Checking in on Yelp got me a free cocktail.  I ordered The Sidecar.  The bartender mixed it very well!  The gumbo and salmon were delicious, as well!",Restaurants
2392,Kyoto 2,29.9646506,-90.1948353,17.0,"Absolutely love this place!!! It is also the closest to true Japanese cuisine that you can find in the New Orleans area. Now if they would only add nishime to the menu I'd be ecstatic! I will always come back here over an over again, it's my ""go to"" Japanese restaurant.",Restaurants
3357,Cigar Factory New Orleans,29.954780300000003,-90.0648737,19.0,"Tucked away very casually on Decatur Street on the edge of the French Quarter you can find The Cigar Factory.  It is a locally run operation where you will find upon entering a handful of guys hand rolling aromatic tobacco into smokeable masterpieces.  I am not a cigar connoisseur by any means, but I do know a labor of love when I see it.  You can see the look on the rollers faces as the very delicately roll each cigar and place it onto a rack for ageing.  Each cigar type will have a unique ""smoke"" depending on multiple factors including the type of tobacco used.  As I am a novice in cigar selection I asked one of the shop workers to assist in picking something that would allow me to enjoy the experience.  He was not only very polite but excited to give me a crash course on the subject.  He took me into the humidor where they had both the cigars that were aging and not yet for sale as well as those that could be purchased and smoked.  The general rule is that the flavor of a cigar will continue to improve for up to ten years  However most cigars will be aged for 3 months to a couple of years.   After the 10 year mark, cigars will no longer show any significant amount of improvement according to most aficionados, although they still require...  Read More At:  http://2views1life.blogspot.com/2013/12/an-impromptu-cigar-in-new-orleans.html",Shopping
2200,Subway,29.9420310033,-90.065015834,18.0,"Food was decent quality, but the staff were incredibly rude and slow. One employee rolled his eyes every time one of my friends requested a topping. Also, there ware no napkins available for customers, other than the one napkin I was given in my bag",Restaurants
1551,Fleurty Girl,29.9577494,-90.06462259999999,19.0,"For almost every event, whether it be Mardi Gras, saints games, or just crawfish season, I always think of Fleurty Girl first for all of my t-shirts and most of my gifts. I usually do most of my shopping at the Metairie location, but since I was in the French Quarter, I decided I would pick up the birthday present I needed there. I called at 11:30am to make sure that they had it in stock, and I told them I would be there today. I walked in the pouring rain from Canal Place to Fleurty Girl, only to find out they were closed due to bad weather, which wouldn't have been a problem, except I could see the cashier sitting eating at her desk. Assuming it was the person I had spoken to, and keeping in mind it was just after they had closed, I was hoping she could let me in to pay for the Water Meter Mat that I was looking for. I knocked, and she looked up at me, and continued to eat. I then called the store, which she looked at me, while she ignored the call. I was frustrated, so I started to walk back to my car. She came, opened the door, and said ""we're closed due to bad weather.""  To which I responded ""I'm the one who called earlier about the Water Meter Mat."" To which she responded with an amazing attitude about how she couldn't help me and ""the ONLY reason she even answered the door was because she could see me calling"", and when I suggested she was being quite rude considering I walked in the pouring rain, she said ""I'm not being rude. I'm gonna not be rude now."" and slammed the door.   Your stuff is great guys, and makes for amazing gifts, but from what I've seen from other reviews and from my personal experience today, you need to up your customer service.",Shopping
250,Smoke Sum,29.954541,-90.071783,15.0,Sold me a 350 mah battery with 510 threading for $10 more than the average price and the thing doesn't even keep a charge for longer than one min. I charged it until the red light would turn to white until the charger it came with completely fell apart and broke in my pocket. Cheap Chinese bullshit.,Shopping
1404,French Quarter Pizzeria and Bar,29.953004999999997,-90.066406,5.0,"It had been a day of disappointing food experiences. My spirits were low, and I just wanted a good pizza. The concierge at my hotel recommended French Quarter Pizzeria, which was close by. I was skeptical but decided to try it, and it came through with some of the best pizza I'd had in awhile.   The server brought me a large pizza, heaped with 5 toppings. The crust was just the right combination of thick/thin and crisp/soft. The sauce was tangy and spicy enough to compliment the generous amount of cheese and incredibly fresh toppings. This pizza renewed my faith in New Orleans food.   Downside: It is primarily a bar and a tad smoky. The place was almost empty during the dinner hours, although I suspect it gets packed later at night. They certainly don't advertise their pizza, but they should!   Check it out if you're in the mood for pizza in New Orleans.",Restaurants
3468,"The Ritz-Carlton, New Orleans",29.955041449699998,-90.0710785389,14.0,"It's a Ritz: old, nice, a bit stuffy and well located in the French Quarter but far enough off Bourbon street that you dont actually step into the urine/vomit/booze syrup that glosses the pavement in these parts.   Minus stars for:  -The lobby set up. Taking two elevators is confusing when you have been drinking for 30 straight hours and were recently hexed by a voodoo shaman.   -The water pressure. Or lack thereof. We are surrounded by water in the Crescent City- get some into the pipes  - The staff. Just not the overtly polite polish- ""we are here to serve your every demand, no matter how trivial"" -that I expect from a Ritz  All in all, I'd stay again, but if you are expecting the 6 star treatment the Ritz Carlton reputations are built from, you may be slightly disappointed.",Restaurants
474,Galaxie,29.9674288,-90.0445223,2.0,The ambiance was lovely but the food was ok. I loved the horchata but the fish had too much cornmeal batter and the fried cheese was very greasy.,Restaurants
2284,Montrels Bistro,29.958949199999996,-90.0603896,18.0,Tried to sell us on crawfish after crawfish season saying it was fresh.. Well it was frozen with blue things coming out of it. Jabalaya was good although that false disgusting advertisement wouldn't earn it another star.,Restaurants
1864,Baby Bump Maternity & Children's,29.9213049,-90.1165088,19.5,"This is a really cute store. We came in looking for a little souvenier. A lot of the clothes seemed too big or too small, but then we found one that was juuuuuuust right!  This place often has sales towards the end of every season, so a little seersucker dress that would have been $70 was marked down to $35 (I'm good at math).  The staff was super helpful, and that is the most I can say since I don't have a kid and don't really know about sizes or prices or anything, but my friend was very happy with her purchase.  They also sell little bobbles and books. It was definitely an enjoyable little shopping experience.",Shopping
2297,Yawdi Food,29.956539763200002,-90.0783071612,20.0,"The best authentic Jamaican food in the city. The vibe is even authentic. We shared the large oxtail plate and chose peas & rice with steamed veggies for side. The oxtail was cooked just right, the veggies shocked me they were so good. We also got a side plate of French fries which were perfectly seasoned. When you visit, make sure to top everything off with a glass of homemade lemonade.  We ate before pics and we cleaned the oxtail plate. I'll leave you with a picture of the fries because they were that good.",Restaurants
473,Oishii Sushi House,29.9114509836,-90.000420101,17.0,"I have friends that have eaten here & were pleased w/the sushi. I decided to bring my two boys for lunch today. We usually go to Fuji Hana on Lapalco & love it, but wanted to try something new. We were really disappointed that they don't offer a lunch menu! My son always gets shrimp hibachi at Fuji Hana for $10 and here it was $16.95!! I understand u get a lot more food w/a regular menu, but honestly no one NEEDS that much food. Plus, I wld never pay that for a lunch. We ended up leaving and coming to Fuji Hana!",Restaurants
834,Buzz Nola Bike Tours & Rentals,29.9507734,-90.0673411,18.0,Great tour.  Johnathan is very knowledgeable and s fun guy.   Bikes are super. Highly recommend!!,Shopping
1831,Maple Street Cafe,29.9418055,-90.1289339,17.0,"Walking along maple street there are a bunch of cute little places to eat.  We stopped based on the menu and were glad we stayed!  While it isn't five star cuisine , it is like the home cooking I wish I could make.  It was within walking distance of the place we got from airBnB so it was perfect location-wise in uptown. If I lived in New Orleans it would be a regular for date night.",Restaurants
2817,The Art of Dr. Seuss,29.9550767356,-90.0678979875,20.0,"Very welcoming staff whom allowed to take a good look, take pics and answered questions....    The art is truly beautiful and charming... The pictures simply don't do it justice...",Shopping
2453,Bistro Daisy,29.921883100000002,-90.11954159999999,1.0,"I really enjoyed my time here. I had just come out of hermit mode and was to catch up with two of my favorite people. I chose Bistro Daisy on a Friday night. It was a bit last minute, but I managed to get reservations near their opening time. Everything was great; the drinks (mixed and wine), the food, the ambiance, the noise level (which I'm usually complaining about), and the service. We stayed nearly from opening to close, and they never made subtle suggestions that we should leave (e.g. ceasing to fill our waters) and allowed us to keep drinking at the table, even though it was a busy Friday.",Restaurants
1954,Avery Fine Perfumery,29.944233,-90.07044499999999,19.5,This place is no longer in business. I wish I would've called before I traveled out of my way to find out this place no longer exists. I came with hi hopes from Chicago to check it out hoping it would be like Min New York.,Shopping
2924,Rosedale,29.9847081719,-90.1085906966,17.0,We love trying new restaurants around the city. Rosedale has a great space with indoor and outdoor seating. We felt our service was very good too.  We ordered 3 appetizers and soup to start. The Turtle soup tasted like burnt roux out of a skillet. The other appetizers was not anything to speak of either.  Quirky issues like the warm mushroom salad had very-very little mushrooms on it.  The smoked tuna muffaletta bread was fresh and tasty but had whole olives instead of a olive salad which took over the flavor of the whole sandwich. The Shrimp  hush puppies was really soggy Shrimp corn dogs.  They need to work out a few issues in the kitchen to keep people coming back. I wish them the best of luck.,Restaurants
144,Jerusalem Cafe,29.960962300000002,-90.0588485,12.5,"Wow! I'm visiting NOLA from Los Angeles and after two days of fried chicken and oysters, I needed something that was not seafood, not too heavily salted, and open late. This place fitted my requirements.  My boyfriend and I ordered a wrap- I got a falafel and he got a chicken shawarma. We paid $8 each so we weren't expecting much food. When our plates arrived, I initially thought that they mixed up our orders with someone else's falafel or chicken shawarma plate. Nope! The portions are huuuuge!  The wrap comes with your choice of fries or hummus and salad (we both opted for the latter because we had fries all day.) Since we ordered hummus, it came with an extra piece of pita bread.  My falafel wrap was amazing (there are pickles!) The falafel is crisped up nicely and has a great texture. I only wish that the pieces of falafel were a little bigger. The salad was a taboulle salad with tons of parsley. I typically hate parsley but it worked here.   My boyfriend's chicken shawarma was packed with chicken. I liked the flavor of the chicken but still preferred my falafel.   The staff is also very friendly! I overheard them saying that their goal was to give customers as much value as possible, hence the affordable prices!",Restaurants
135,The Saint,29.9311501819,-90.0732097142,6.0,"Hipsters unite!  I've never had a good time at The Taint, despite several people's attempts top tell me otherwise.  I'm not impressed by the apathy here, or the dirty-headed Garden District crapfest of regular clientele.  Boo.",Nightlife
332,Dots Diner,29.9630374,-90.1517135,15.0,This place was awful. I went because it was the only place open late at night. Burger and fries were horrible and I got an apple pie which tasted like it came out of a refrigerated box.,Restaurants
3168,White House Black Market,29.9515854236,-90.065384584,19.0,"What a delightful shop and staff. We invaded their space with my 5 girls and were given immediate and personal attention. Both Rick and Eva were jovial, knowledgeable, and had patience for days. Would recommend this to anyone in the area looking for an outfit and good customer service.",Shopping
2563,Goorin Bros,29.93003,-90.07641,19.0,"The assortment of hats here are fantastic, and beautifully crafted. They have a great selection of accessories for any hat. The shop itself is pretty fascinating, along with its team. They have a punch card system, and have great events. Even if you're not in the market for a hat, it's definitely worth stopping in and trying some out. We couldn't resist, and my husband and I left looking fancy in our new hats.",Shopping
3251,Gris-Gris,29.9317729,-90.07338100000001,17.0,"A reasonable dinner (our first night out in NOLA). Between the four of us, we shared a number of appetizers and mains. Be aware that the appetizers are fairly small. The compressed watermelon with pork belly was probably the best dish - flavorful, interesting and just enough for each of us to have about 2 bites. We also ordered the fried green tomatoes and shrimp as an appetizer which was decent. The pork chop main had delicious vinegary collard greens that we loved. The fish court bouillon was visually impressive and generously sized, if a bit bland. In additional although the stuffed crab was very flavorful - be aware its very small for the price as a main (we heard another diner who had ordered it  complaining ""I just paid $30 for dinner and I'm still hungry!"")",Restaurants
3154,A Musing Bikes,29.9336152,-90.07249350000001,19.0,"Lots of good things to say. Courteous, generous service. Handsome selection of  rental or great bikes to purchase...excellent, service. Gustavo is very present and really just addresses what you need and doesn't try to give you anything you don't need...respectful about the customer's time. Very clean shop with all the accessories needed and the individualized service. Can't say enough...I hope everyone who lives in or visits NOLA finds out about this place. Great location!!! Thanks, Gustavo!",Shopping
2251,Kiehl’s Since 1851,29.9209047,-90.09695090000001,18.0,"Today was its grand opening it was packed, a little surprise that the employees didn't know the stock. From what I saw the prices seem to be about the same as they are on line out of New York I think ordering online you'll save the tax but this a good place to come and see if you like the product wish him all the best",Shopping
413,Blue Nile,29.963178499999998,-90.05788869999999,4.0,"Thursday night is reggae night. The only spot we could find with a dj, we were over all the live music. Band upstairs, dj downstairs, nice alcohol variety. Only 3 bc we went the next night and it wasn't as much fun. Some nights you can go just upstairs if you don't want to pay for the act of the night. You can't tell at first but it's 2 doors. It's on the other side of the line. It was $5 (for both floors Thursday) and $5 for the bottom floor Friday.",Nightlife
2430,Johnny's Jamaican Grill,29.929373,-90.067842,19.0,Always excellent. Please come and support this entire place you can grab a beer at Roux Bar or a tropical juice at Alma. Check it out!,Restaurants
471,The Sugar House,29.944981,-90.065988,15.0,"Went there for lunch, trying to avoid long lines, maybe this is why there wasn't anyone there... Very disappointing for the price! Stay away from the $13 for 2 mushy crab cakes or $10 bowl of gumbo that was a very small portion and was tasteless!",Restaurants
1166,Jade Buddha Chinese Restaurant,29.9592377,-90.17311590000001,18.0,They are very I'm polite and they got mad when I said u gave me the wrong order the woman got upset with me and that the second Time that place realy sucks terrace food wish I could give them a 1/4 star don't eat that,Restaurants
517,The Little Peoples Place,29.966320808200003,-90.06574571899999,20.5,We stumbled into this little gem as we were on our way to the FQ - and had so much fun that we kept coming back. Rodney is an awesome host and David cooks up the best catfish on Friday night.  It is a true hole-in-the-wall neighborhood bar.  By far the most fun we had on our last 4 day visit to NOLA.,Nightlife
2359,WINO  Wine Institute of New Orleans,29.947153999999998,-90.067154,5.5,"So fun! This place is great for a night out with friends, a romantic wine tasting date, or a special occasion. They have a ton of wine on the walls and a little app food menu. I love the system with the WINO card which you simply insert into the machine and select the quantity of wine that you want.   Came here with a large group of friends and we had a blast. We got some cheese plates and all just had a great time trying wines from all over the world. A must see in NOLA.",Restaurants
3248,RHINO Contemporary Crafts Co.,29.9303891,-90.07509329999999,19.0,"What an awesome store to walk around in! I was captivated by the pieces of handmade art made by local artists, and the prices range from $25 to the hundreds. The pieces are really cool, colorful, and inspiring. The two people working in the store are two of the artists whose pieces are featured, and their work was actually my favorite! I wish I could order things from their website to ship to NY. Anyone walking around on Canal or in the vicinity of the mall should visit and support their local artists.",Shopping
1274,Venezia Restaurant,29.975054800000002,-90.09954040000001,11.0,"Wow! Don't miss out on wonderful food, immaculate service with great prices! Just missing out on a table bread...which I understand is not traditional Italian but boy oh boy  their sauces deserve not to be wasted.",Restaurants
1168,Wendy's,29.915997525599998,-90.11866437290001,16.0,"why does this wendys ALWAYS SMELL LIKE my DIRTY SOCK DRAWER!!!... NEVER have I been to a food restaurant that smells this bad....Tchoup Stop is next door.... it is connected to Wendy's.., it smells fine....WTF WENDYS??????? GET A LIFE!!! my dirty socks smell better than this...I took my wife marie here she said the same thing...she told me to clean up my own dirty socks. wrong.... i told her to take a trip to wendys on tchoupitoulas and then say that to my face...she never came back LOL WORST wendys...  PUKE!!!!   - MIKE ""BRING BACK THE MCRIB"" Tails (#21)",Restaurants
2818,Fat Harry's,29.9263272,-90.10149129999999,5.0,"There's always lots of big white dudes hanging out here, and everyone I know knows someone else who got into a fight here.  Too much testosterone and yellow beer.  Stay away.",Restaurants
3006,Manolito,29.958428668499998,-90.06156683110001,17.5,Everything I've eaten here is excellent. Small but lovely setting especially if you can grab a table downstairs or nice enough to sit outside.,Restaurants
1043,Champions Square,29.9500668556,-90.0786325211,16.0,"We went to a great concert and bought tickets for Row 17, where you'd think you would be able to see the stage. What a big disappointment.  The floor is flat so the people in Row 16 were blocking our view.  We spent all our time peeking around their heads. The stage needs to be another 5' higher or the  seating floor needs to have an angle.  Our show had performers you wanted to see and we couldn't do that comfortably.  When the tall people in front of us left, it was great!!  Wish we had bought cheap seats on the stairs in the back and brought binoculars.",Nightlife
1829,Ted's Frostop,29.947026,-90.11360400000001,17.0,"Breakfast here is great and there's never a huge wait. The place has the feel of old time diner. The menu is basic, but portions are generous and prices are low - eggs any style, bacon, grits, home fries, biscuits and pancakes. The pancakes here are delicious! Outside texture is a little crispy. Inside they're a tiny bit sweet and unlike any others I've had. Their biscuits are buttery and decadent. I usually get the Early Bird (2 eggs, bacon, grits, and pancakes). Try their root beer too.",Restaurants
2248,IHOP,29.9644,-90.1108,15.5,"Ditto on all of the other one star comments. After waiting for a server for 20 minutes and not even being offered coffee or water, we left and went to the IHOP in Metairie off Causeway. It was the Taj Mahal in comparison. My 11 year old son loved it and recommends the hamburgers.",Restaurants
